n,k,comparisons
22900,1,74209
22900,1,74209
22900,1,74209
22900,1,74209
22900,1,74209
22900,1,74209
22900,1,74209
22900,1,74209
22900,1,74209
22900,1,74209
22900,1,74209
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,74479
22900,1,73594
22900,1,73594
22900,1,73594
22900,1,73594
22900,1,73594
22900,1,73594
22900,1,73594
22900,1,73594
22900,1,73594
22900,1,73594
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,73356
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74411
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,5725,74681
22900,11450,74481
22900,11450,74481
22900,11450,74481
22900,11450,74481
22900,11450,74481
22900,11450,74481
22900,11450,74481
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,74412
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,11450,73607
22900,17175,74053
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,74544
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,72875
22900,17175,73926
22900,17175,73926
22900,17175,73926
22900,17175,73926
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,74013
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,73156
22900,22900,74053
22900,22900,74053
22900,22900,74053
22900,22900,74053
22900,22900,74053
22900,22900,74053
22900,22900,74053
22900,22900,74053
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74425
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74543
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,1,74604
23000,5750,74638
23000,5750,74638
23000,5750,74638
23000,5750,74638
23000,5750,74638
23000,5750,74638
23000,5750,74638
23000,5750,74638
23000,5750,74638
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,73538
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,5750,72890
23000,11500,75271
23000,11500,75271
23000,11500,75271
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,74674
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,37646
23000,11500,74388
23000,11500,74388
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74387
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74699
23000,17250,74321
23000,17250,74321
23000,17250,74321
23000,17250,74321
23000,17250,74321
23000,17250,74321
23000,17250,74321
23000,17250,74321
23000,17250,74321
23000,17250,74321
23000,23000,74003
23000,23000,74003
23000,23000,74003
23000,23000,74003
23000,23000,74003
23000,23000,74003
23000,23000,74003
23000,23000,74003
23000,23000,74003
23000,23000,74003
23000,23000,74003
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74286
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23000,23000,74124
23100,1,74596
23100,1,74596
23100,1,74596
23100,1,74121
23100,1,74121
23100,1,74121
23100,1,74121
23100,1,74121
23100,1,74121
23100,1,74121
23100,1,74121
23100,1,74121
23100,1,74121
23100,1,74121
23100,1,73886
23100,1,73886
23100,1,73886
23100,1,73886
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,73628
23100,1,75515
23100,1,75515
23100,1,75515
23100,1,75515
23100,1,75515
23100,1,75515
23100,1,75515
23100,1,75515
23100,1,75515
23100,1,75515
23100,1,75515
23100,1,75515
23100,5775,74803
23100,5775,74803
23100,5775,74803
23100,5775,74803
23100,5775,74803
23100,5775,74803
23100,5775,74803
23100,5775,74803
23100,5775,74803
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74797
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,5775,74571
23100,11550,75114
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,74936
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,73969
23100,11550,74454
23100,11550,74454
23100,11550,74454
23100,11550,74454
23100,11550,74454
23100,11550,74454
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74950
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74863
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,17325,74155
23100,23100,74275
23100,23100,74275
23100,23100,74275
23100,23100,74275
23100,23100,74275
23100,23100,74275
23100,23100,74275
23100,23100,74275
23100,23100,74275
23100,23100,74275
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,67445
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23100,23100,74856
23200,1,71358
23200,1,71358
23200,1,71358
23200,1,71358
23200,1,71358
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74759
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,74255
23200,1,75254
23200,1,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,75254
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,74828
23200,5800,75693
23200,5800,75693
23200,5800,75693
23200,5800,75693
23200,5800,75693
23200,5800,75693
23200,5800,75693
23200,5800,75693
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,73862
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,75226
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,11600,74036
23200,17400,74327
23200,17400,74327
23200,17400,74327
23200,17400,74327
23200,17400,74327
23200,17400,74327
23200,17400,74327
23200,17400,74327
23200,17400,74327
23200,17400,74327
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,73345
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,17400,75187
23200,23200,74762
23200,23200,74762
23200,23200,74762
23200,23200,74762
23200,23200,74762
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,74129
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23200,23200,71165
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75501
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75250
23300,1,75202
23300,1,75202
23300,1,75202
23300,1,75202
23300,1,75202
23300,1,75202
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,75975
23300,5825,72421
23300,5825,72421
23300,5825,72421
23300,5825,72421
23300,5825,72421
