group,n,comparisons,swaps,time
3,20100,250402,101710,2028
3,21100,270251,110097,2117
3,21100,270251,110097,2161
3,21100,270251,110097,2169
3,21100,270251,110097,2443
3,21100,270251,110097,2384
3,21100,270251,110097,2056
3,21100,270251,110097,2186
3,21100,270251,110097,2047
3,21100,270251,110097,2106
3,21100,270251,110097,2165
3,21100,270251,110097,2166
3,21100,270251,110097,2039
3,21100,270251,110097,2166
3,21100,270251,110097,2162
3,21100,270251,110097,2066
3,21100,270251,110097,2273
3,21100,270251,110097,2158
3,21100,262579,106909,2011
3,21100,262579,106909,2103
3,21100,262579,106909,1998
3,21100,262579,106909,2113
3,21100,262579,106909,1999
3,21100,262579,106909,2132
3,21100,262579,106909,2016
3,21100,262579,106909,2438
3,21100,262579,106909,2037
3,21100,262579,106909,2139
3,21100,262579,106909,2085
3,21100,262579,106909,2374
3,21100,262579,106909,2060
3,21100,262579,106909,2014
3,21100,262579,106909,2309
3,21100,262579,106909,2146
3,21100,262579,106909,2178
3,21100,262579,106909,2075
3,21100,262579,106909,2120
3,21100,262579,106909,2349
3,21100,262579,106909,2389
3,21100,262579,106909,2512
3,21100,262579,106909,2446
3,21100,262579,106909,2461
3,21100,262579,106909,2324
3,21100,262579,106909,2527
3,21100,262579,106909,2343
3,21100,262579,106909,2444
3,21100,262579,106909,2080
3,21100,262579,106909,2135
3,21100,262579,106909,2277
3,21100,262579,106909,2442
3,21100,262579,106909,2321
3,22100,277087,112994,2218
3,22100,277087,112994,2522
3,22100,277087,112994,2125
3,22100,277087,112994,2224
3,22100,277087,112994,2189
3,22100,277087,112994,2102
3,22100,277087,112994,2137
3,22100,277087,112994,2214
3,22100,277087,112994,2271
3,22100,277087,112994,2429
3,22100,277087,112994,2615
3,22100,277087,112994,2191
3,22100,277087,112994,2574
3,22100,277087,112994,2459
3,22100,277087,112994,2511
3,22100,277087,112994,2523
3,22100,277087,112994,2409
3,22100,277087,112994,2182
3,22100,277087,112994,2107
3,22100,277087,112994,2161
3,22100,277087,112994,2390
3,22100,277087,112994,2226
3,22100,277087,112994,2296
3,22100,277087,112994,2115
3,22100,277087,112994,2475
3,22100,277087,112994,2461
3,22100,277087,112994,2154
3,22100,277087,112994,2201
3,22100,277087,112994,2154
3,22100,277087,112994,2296
3,22100,277087,112994,2092
3,22100,277087,112994,2308
3,22100,277087,112994,2336
3,22100,277087,112994,2381
3,22100,277087,112994,2549
3,22100,277087,112994,2175
3,22100,277087,112994,2208
3,22100,283351,115562,2135
3,22100,283351,115562,2235
3,22100,283351,115562,2225
3,22100,283351,115562,2188
3,22100,283351,115562,2308
3,22100,283351,115562,2157
3,22100,283351,115562,2256
3,22100,283351,115562,2391
3,22100,283351,115562,2266
3,22100,283351,115562,2250
3,22100,283351,115562,2252
3,22100,283351,115562,2176
3,22100,283351,115562,2283
3,23100,288842,118094,2673
3,23100,288842,118094,2222
3,23100,288842,118094,2575
3,23100,288842,118094,2358
3,23100,288842,118094,2363
3,23100,288842,118094,2583
3,23100,288842,118094,2375
3,23100,288842,118094,2280
3,23100,288842,118094,2212
3,23100,288842,118094,2335
3,23100,288842,118094,2399
3,23100,288842,118094,2350
3,23100,288842,118094,2266
3,23100,288842,118094,2515
3,23100,288842,118094,2608
3,23100,288842,118094,2593
3,23100,288842,118094,2553
3,23100,288842,118094,2194
3,23100,288842,118094,2234
3,23100,288842,118094,2305
3,23100,288842,118094,2305
3,23100,288842,118094,2325
3,23100,288842,118094,2848
3,23100,288842,118094,2770
3,23100,288842,118094,2348
3,23100,288842,118094,2483
3,23100,288842,118094,2677
3,23100,288842,118094,2438
3,23100,288842,118094,2365
3,23100,288842,118094,2308
3,23100,288842,118094,2282
3,23100,288842,118094,2300
3,23100,288842,118094,2326
3,23100,288842,118094,2565
3,23100,288842,118094,2467
3,23100,288842,118094,2586
3,23100,288842,118094,2668
3,23100,288842,118094,2317
3,23100,288842,118094,2197
3,23100,288842,118094,2373
3,23100,288842,118094,2562
3,23100,288842,118094,2544
3,23100,288842,118094,2422
3,23100,288842,118094,2536
3,23100,288842,118094,2212
3,23100,288842,118094,2645
3,23100,288842,118094,2206
3,23100,288842,118094,2207
3,23100,288842,118094,2260
3,23100,288842,118094,2387
3,24100,284991,116460,2597
3,24100,284991,116460,2456
3,24100,284991,116460,2519
3,24100,284991,116460,2638
3,24100,284991,116460,2238
3,24100,157300,64388,1298
3,24100,157300,64388,1228
3,24100,157300,64388,1281
3,24100,157300,64388,1297
3,24100,157300,64388,1201
3,24100,157300,64388,1306
3,24100,157300,64388,1199
3,24100,157300,64388,1222
3,24100,157300,64388,1303
3,24100,157300,64388,1490
3,24100,157300,64388,1443
3,24100,157300,64388,1390
3,24100,157300,64388,1211
3,24100,157300,64388,1347
3,24100,157300,64388,1232
3,24100,157300,64388,1253
3,24100,157300,64388,1217
3,24100,157300,64388,1292
3,24100,157300,64388,1200
3,24100,157300,64388,1280
3,24100,157300,64388,1395
3,24100,157300,64388,1451
3,24100,157300,64388,1390
3,24100,157300,64388,1314
3,24100,157300,64388,1242
3,24100,157300,64388,1448
3,24100,157300,64388,1472
3,24100,157300,64388,1414
3,24100,157300,64388,1466
3,24100,157300,64388,1301
3,24100,157300,64388,1214
3,24100,157300,64388,1307
3,24100,157300,64388,1295
3,24100,157300,64388,1373
3,24100,157300,64388,1260
3,24100,157300,64388,1242
3,24100,157300,64388,1238
3,24100,157300,64388,1286
3,24100,157300,64388,1207
3,24100,157300,64388,1194
3,24100,157300,64388,1211
3,24100,157300,64388,1248
3,24100,157300,64388,1241
3,24100,157300,64388,1199
3,24100,157300,64388,1226
3,25100,319002,130334,2530
3,25100,319002,130334,2548
3,25100,319002,130334,2523
3,25100,319002,130334,2472
3,25100,319002,130334,2661
3,25100,319002,130334,2653
3,25100,319002,130334,2811
3,25100,319002,130334,2572
3,25100,319002,130334,2993
3,25100,319002,130334,2518
3,25100,319002,130334,2533
3,25100,319002,130334,2564
3,25100,319002,130334,2460
3,25100,319002,130334,2549
3,25100,319002,130334,2451
3,25100,319002,130334,2453
3,25100,319002,130334,2622
3,25100,319002,130334,2621
3,25100,319002,130334,2696
3,25100,319002,130334,2659
3,25100,319002,130334,2508
3,25100,319002,130334,2537
3,25100,319002,130334,2547
3,25100,319002,130334,2539
3,25100,316577,129698,2500
3,25100,316577,129698,2503
3,25100,316577,129698,2875
3,25100,316577,129698,2535
3,25100,316577,129698,2530
3,25100,316577,129698,2540
3,25100,316577,129698,2550
3,25100,316577,129698,2418
3,25100,316577,129698,2534
3,25100,316577,129698,2453
3,25100,316577,129698,2474
3,25100,316577,129698,2492
3,25100,316577,129698,2584
3,25100,316577,129698,2633
3,25100,316577,129698,2688
3,25100,316577,129698,2614
3,25100,316577,129698,2727
3,25100,316577,129698,2777
3,25100,316577,129698,2586
3,25100,316577,129698,2414
3,25100,316577,129698,2517
3,25100,316577,129698,2444
3,25100,316577,129698,2530
3,25100,316577,129698,2547
3,25100,316577,129698,2455
3,25100,316577,129698,2425
3,26100,327717,133758,2532
3,26100,327717,133758,2700
3,26100,327717,133758,3061
3,26100,327717,133758,2927
3,26100,327717,133758,2857
3,26100,327717,133758,2888
3,26100,327717,133758,2519
3,26100,327717,133758,2605
3,26100,327717,133758,2527
3,26100,327717,133758,2606
3,26100,327717,133758,2549
3,26100,327717,133758,2545
3,26100,327717,133758,2483
3,26100,327717,133758,2919
3,26100,327717,133758,2565
3,26100,327717,133758,2707
3,26100,327717,133758,2600
3,26100,327717,133758,2603
3,26100,327717,133758,2544
3,26100,327717,133758,2656
3,26100,327717,133758,2700
3,26100,327717,133758,2599
3,26100,327717,133758,2759
3,26100,327717,133758,2713
3,26100,327717,133758,2630
3,26100,327717,133758,2609
3,26100,327717,133758,2785
3,26100,327717,133758,2851
3,26100,327717,133758,2610
3,26100,327717,133758,2579
3,26100,327717,133758,2579
3,26100,327717,133758,2501
3,26100,327717,133758,2607
3,26100,327717,133758,2588
3,26100,327717,133758,2592
3,26100,327717,133758,2599
3,26100,327717,133758,2575
3,26100,338042,137689,2640
3,26100,338042,137689,2777
3,26100,338042,137689,2752
3,26100,338042,137689,3050
3,26100,338042,137689,2916
3,26100,338042,137689,3083
3,26100,338042,137689,3021
3,26100,338042,137689,2602
3,26100,338042,137689,2613
3,26100,338042,137689,2647
3,26100,338042,137689,2697
3,26100,338042,137689,2692
3,26100,338042,137689,2693
3,27100,347593,141996,2859
3,27100,347593,141996,2783
3,27100,347593,141996,2911
3,27100,347593,141996,2851
3,27100,347593,141996,3025
3,27100,347593,141996,2822
3,27100,347593,141996,3033
3,27100,347593,141996,2850
3,27100,347593,141996,2821
3,27100,347593,141996,2815
3,27100,347593,141996,2960
3,27100,347593,141996,2931
3,27100,347593,141996,3049
3,27100,347593,141996,2789
3,27100,347593,141996,2818
3,27100,347593,141996,2701
3,27100,347593,141996,2713
3,27100,347593,141996,2749
3,27100,347593,141996,2832
3,27100,347593,141996,2683
3,27100,347593,141996,2759
3,27100,347593,141996,2709
3,27100,347593,141996,2852
3,27100,347593,141996,2718
3,27100,347593,141996,3172
3,27100,347593,141996,2765
3,27100,347593,141996,3191
3,27100,347593,141996,2843
3,27100,347593,141996,2770
3,27100,347593,141996,3155
3,27100,347593,141996,3153
3,27100,347593,141996,3106
3,27100,347593,141996,3088
3,27100,347593,141996,3173
3,27100,347593,141996,3120
3,27100,347593,141996,2653
3,27100,347593,141996,3340
3,27100,347593,141996,2785
3,27100,347593,141996,2650
3,27100,347593,141996,2710
3,27100,347593,141996,2805
3,27100,347593,141996,2856
3,27100,347593,141996,2796
3,27100,347593,141996,2733
3,27100,347593,141996,2765
3,27100,347593,141996,2807
3,27100,347593,141996,2654
3,27100,347593,141996,3080
3,27100,338687,138240,3069
3,27100,338687,138240,2577
3,28100,357686,145923,3142
3,28100,357686,145923,3182
3,28100,357686,145923,3054
3,28100,357686,145923,2877
3,28100,357686,145923,2881
3,28100,357686,145923,3231
3,28100,357686,145923,3300
3,28100,357686,145923,2957
3,28100,357686,145923,2910
3,28100,357686,145923,2810
3,28100,357686,145923,3219
3,28100,357686,145923,3186
3,28100,357686,145923,3164
3,28100,357686,145923,2848
3,28100,357686,145923,2993
3,28100,357686,145923,2875
3,28100,357686,145923,2941
3,28100,357686,145923,3055
3,28100,357686,145923,3327
3,28100,357686,145923,3111
3,28100,357686,145923,2879
3,28100,357686,145923,2870
3,28100,357686,145923,2880
3,28100,357686,145923,3103
3,28100,357686,145923,2795
3,28100,357686,145923,2714
3,28100,357686,145923,2802
3,28100,357686,145923,2693
3,28100,357686,145923,2995
3,28100,357686,145923,3093
3,28100,357686,145923,3185
3,28100,357686,145923,2866
3,28100,357686,145923,2736
3,28100,357686,145923,2851
3,28100,357686,145923,2836
3,28100,357686,145923,2933
3,28100,357686,145923,3148
3,28100,357686,145923,3197
3,28100,357686,145923,3155
3,28100,357686,145923,3303
3,28100,357686,145923,3151
3,28100,357686,145923,3271
3,28100,357686,145923,3216
3,28100,357686,145923,3268
3,28100,357686,145923,3196
3,28100,357686,145923,2912
3,28100,357686,145923,2853
3,28100,357686,145923,2885
3,28100,357686,145923,3280
3,28100,357686,145923,2845
3,29100,380440,155169,3117
3,29100,380440,155169,3325
3,29100,380440,155169,3081
3,29100,380440,155169,3195
3,29100,380440,155169,2886
3,29100,380440,155169,3086
3,29100,380440,155169,3388
3,29100,380440,155169,3329
3,29100,380440,155169,3350
3,29100,379754,154817,3330
3,29100,379754,154817,3029
3,29100,379754,154817,3038
3,29100,379754,154817,2926
3,29100,379754,154817,3298
3,29100,379754,154817,2864
3,29100,379754,154817,2954
3,29100,379754,154817,2937
3,29100,379754,154817,3025
3,29100,379754,154817,3013
3,29100,379754,154817,2959
3,29100,379754,154817,2882
3,29100,379754,154817,3060
3,29100,379754,154817,3113
3,29100,379754,154817,3010
3,29100,379754,154817,3088
3,29100,379754,154817,3152
3,29100,379754,154817,3074
3,29100,379754,154817,3007
3,29100,379754,154817,3012
3,29100,379754,154817,2825
3,29100,379754,154817,2873
3,29100,379754,154817,2987
3,29100,379754,154817,3072
3,29100,379754,154817,3296
3,29100,379754,154817,3438
3,29100,379754,154817,2978
3,29100,379754,154817,2897
3,29100,379754,154817,3332
3,29100,379754,154817,3148
3,29100,379754,154817,2903
3,29100,379754,154817,3227
3,29100,379754,154817,3330
3,29100,379754,154817,3147
3,29100,379754,154817,2977
3,29100,379754,154817,3110
3,29100,379754,154817,2933
3,29100,379754,154817,3178
3,29100,379754,154817,3042
3,29100,379754,154817,3159
3,29100,379754,154817,2957
3,30100,381501,156020,2995
3,30100,381501,156020,3083
3,30100,381501,156020,3058
3,30100,381501,156020,3047
3,30100,381501,156020,3248
3,30100,381501,156020,3101
3,30100,381501,156020,2999
3,30100,381501,156020,3192
3,30100,381501,156020,3179
3,30100,381501,156020,3097
3,30100,381501,156020,3223
3,30100,381501,156020,3123
3,30100,381501,156020,3029
3,30100,381501,156020,2904
3,30100,381501,156020,3064
3,30100,381501,156020,3001
3,30100,381501,156020,3013
3,30100,381501,156020,3008
3,30100,385095,157007,2990
3,30100,385095,157007,3103
3,30100,385095,157007,3259
3,30100,385095,157007,3440
3,30100,385095,157007,3191
3,30100,385095,157007,3039
3,30100,385095,157007,3258
3,30100,385095,157007,3043
3,30100,385095,157007,3015
3,30100,385095,157007,3213
3,30100,385095,157007,3212
3,30100,385095,157007,3175
3,30100,385095,157007,3119
3,30100,385095,157007,3046
3,30100,385095,157007,3044
3,30100,385095,157007,4016
3,30100,385095,157007,3118
3,30100,385095,157007,2996
3,30100,385095,157007,3407
3,30100,385095,157007,3096
3,30100,385095,157007,3142
3,30100,385095,157007,3062
3,30100,385095,157007,3224
3,30100,385095,157007,3093
3,30100,385095,157007,3237
3,30100,385095,157007,3022
3,30100,385095,157007,3085
3,30100,385095,157007,3121
3,30100,385095,157007,3139
3,30100,385095,157007,3095
3,30100,385095,157007,3114
3,30100,385095,157007,3015
3,31100,405895,165875,3129
3,31100,405895,165875,3143
3,31100,405895,165875,3230
3,31100,405895,165875,3124
3,31100,405895,165875,3156
3,31100,405895,165875,3172
3,31100,405895,165875,3210
3,31100,405895,165875,3200
3,31100,405895,165875,3172
3,31100,405895,165875,3378
3,31100,405895,165875,3203
3,31100,405895,165875,3321
3,31100,405895,165875,3658
3,31100,405895,165875,3570
3,31100,405895,165875,3637
3,31100,405895,165875,3627
3,31100,405895,165875,3190
3,31100,405895,165875,3162
3,31100,405895,165875,3201
3,31100,405895,165875,3174
3,31100,405895,165875,3137
3,31100,405895,165875,3150
3,31100,405895,165875,3307
3,31100,405895,165875,3195
3,31100,405895,165875,3256
3,31100,405895,165875,3358
3,31100,396428,162074,3275
3,31100,396428,162074,3182
3,31100,396428,162074,3208
3,31100,396428,162074,3466
3,31100,396428,162074,3589
3,31100,396428,162074,3635
3,31100,396428,162074,3523
3,31100,396428,162074,3535
3,31100,396428,162074,3251
3,31100,396428,162074,3167
3,31100,396428,162074,3450
3,31100,396428,162074,3312
3,31100,396428,162074,3377
3,31100,396428,162074,3478
3,31100,396428,162074,3484
3,31100,396428,162074,3117
3,31100,396428,162074,3081
3,31100,396428,162074,3090
3,31100,396428,162074,3235
3,31100,396428,162074,3199
3,31100,396428,162074,3332
3,31100,396428,162074,3222
3,31100,396428,162074,3180
3,31100,396428,162074,3318
3,32100,411599,168027,3323
3,32100,411599,168027,3451
3,32100,411599,168027,3341
3,32100,411599,168027,3253
3,32100,411599,168027,3252
3,32100,411599,168027,3219
3,32100,411599,168027,3140
3,32100,411599,168027,3245
3,32100,411599,168027,3303
3,32100,411599,168027,3268
3,32100,411599,168027,3213
3,32100,411599,168027,3756
3,32100,411599,168027,3191
3,32100,411599,168027,3292
3,32100,411599,168027,3207
3,32100,411599,168027,3282
3,32100,411599,168027,3185
3,32100,411599,168027,3283
3,32100,411599,168027,3299
3,32100,411599,168027,3205
3,32100,411599,168027,3186
3,32100,411599,168027,3280
3,32100,411599,168027,3318
3,32100,411599,168027,3265
3,32100,411599,168027,3372
3,32100,411599,168027,3235
3,32100,411599,168027,3522
3,32100,411599,168027,3412
3,32100,411599,168027,3630
3,32100,411599,168027,3182
3,32100,411599,168027,3280
3,32100,411599,168027,3251
3,32100,411599,168027,3220
3,32100,411599,168027,3139
3,32100,406200,166408,3261
3,32100,406200,166408,3275
3,32100,406200,166408,3184
3,32100,406200,166408,3555
3,32100,406200,166408,3676
3,32100,406200,166408,3654
3,32100,406200,166408,3234
3,32100,406200,166408,3598
3,32100,406200,166408,3631
3,32100,406200,166408,3593
3,32100,406200,166408,3349
3,32100,406200,166408,3164
3,32100,406200,166408,3228
3,32100,406200,166408,3230
3,32100,406200,166408,3188
3,32100,406200,166408,3304
3,33100,425345,174125,3395
3,33100,425345,174125,3345
3,33100,425345,174125,3325
3,33100,425345,174125,3634
3,33100,425345,174125,3587
3,33100,425345,174125,3404
3,33100,425345,174125,3352
3,33100,425345,174125,3385
3,33100,425345,174125,3503
3,33100,425345,174125,3884
3,33100,425345,174125,3902
3,33100,425345,174125,3816
3,33100,425345,174125,3510
3,33100,425345,174125,3412
3,33100,425345,174125,3703
3,33100,425345,174125,3843
3,33100,425345,174125,3755
3,33100,425345,174125,3822
3,33100,425345,174125,3390
3,33100,425345,174125,3470
3,33100,425345,174125,3655
3,33100,425345,174125,3376
3,33100,425345,174125,3724
3,33100,425345,174125,3373
3,33100,425345,174125,3457
3,33100,425345,174125,3460
3,33100,425345,174125,3491
3,33100,425345,174125,3447
3,33100,425345,174125,3383
3,33100,425345,174125,3427
3,33100,425345,174125,3394
3,33100,425345,174125,3337
3,33100,425345,174125,3404
3,33100,425345,174125,3480
3,33100,425345,174125,3628
3,33100,425345,174125,3327
3,33100,425345,174125,3370
3,33100,425345,174125,3723
3,33100,425345,174125,3718
3,33100,421918,172272,3379
3,33100,421918,172272,3309
3,33100,421918,172272,3211
3,33100,421918,172272,3880
3,33100,421918,172272,3183
3,33100,421918,172272,3405
3,33100,421918,172272,3295
3,33100,421918,172272,3437
3,33100,421918,172272,3256
3,33100,421918,172272,3362
3,33100,421918,172272,3455
3,34100,404724,166156,3554
3,34100,404724,166156,3668
3,34100,404724,166156,3202
3,34100,404724,166156,3189
3,34100,404724,166156,3354
3,34100,404724,166156,3122
3,34100,404724,166156,3253
3,34100,404724,166156,3330
3,34100,404724,166156,3265
3,34100,404724,166156,3212
3,34100,404724,166156,3250
3,34100,404724,166156,3369
3,34100,404724,166156,3334
3,34100,404724,166156,3310
3,34100,404724,166156,3121
3,34100,404724,166156,3303
3,34100,404724,166156,3204
3,34100,404724,166156,3227
3,34100,404724,166156,3568
3,34100,404724,166156,3235
3,34100,404724,166156,3262
3,34100,404724,166156,3205
3,34100,404724,166156,3521
3,34100,404724,166156,3605
3,34100,404724,166156,3617
3,34100,404724,166156,3578
3,34100,404724,166156,3283
3,34100,404724,166156,3168
3,34100,404724,166156,3238
3,34100,404724,166156,3395
3,34100,404724,166156,3288
3,34100,404724,166156,3258
3,34100,404724,166156,3285
3,34100,404724,166156,3589
3,34100,404724,166156,3569
3,34100,404724,166156,3207
3,34100,404724,166156,3152
3,34100,404724,166156,3177
3,34100,404724,166156,3248
3,34100,404724,166156,3118
3,34100,404724,166156,3186
3,34100,404724,166156,3187
3,34100,404724,166156,3381
3,34100,404724,166156,3213
3,34100,443024,180871,3469
3,34100,443024,180871,3678
3,34100,443024,180871,3526
3,34100,443024,180871,3460
3,34100,443024,180871,3446
3,34100,443024,180871,3512
3,35100,450462,183698,3678
3,35100,450462,183698,3834
3,35100,450462,183698,3543
3,35100,450462,183698,3592
3,35100,450462,183698,3403
3,35100,450462,183698,3447
3,35100,450462,183698,3469
3,35100,450462,183698,3730
3,35100,450462,183698,3983
3,35100,450462,183698,3594
3,35100,450462,183698,3633
3,35100,450462,183698,3657
3,35100,450462,183698,3499
3,35100,450462,183698,3575
3,35100,450462,183698,3419
3,35100,450462,183698,3506
3,35100,450462,183698,3892
3,35100,450462,183698,3577
3,35100,450462,183698,3627
3,35100,450462,183698,3692
3,35100,450462,183698,3447
3,35100,450462,183698,3437
3,35100,450462,183698,3697
3,35100,450462,183698,3475
3,35100,450462,183698,3618
3,35100,450462,183698,4124
3,35100,450462,183698,3578
3,35100,450462,183698,3625
3,35100,450462,183698,3508
3,35100,450462,183698,3466
3,35100,450462,183698,3901
