n,k,comparisons,swaps
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,61685,47893
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,74450,47891
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,58582,47875
47900,47900,105339,47879
47900,47900,107319,47870
47900,47900,107319,47870
47900,47900,97209,47858
47900,47900,97209,47858
47900,47900,97209,47858
47900,47900,97209,47858
47900,47900,97209,47858
47900,47900,97209,47858
48000,1,76620,28635
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,96992,48953
48000,1,156030,107728
48000,1,156030,107728
48000,1,156030,107728
48000,1,156030,107728
48000,1,156030,107728
48000,1,156030,107728
48000,1,156030,107728
48000,1,156030,107728
48000,1,156030,107728
48000,1,156030,107728
48000,1,156030,107728
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,114260,66284
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,116479,68404
48000,1,98744,50765
48000,12000,184640,102805
48000,12000,184640,102805
48000,12000,184640,102805
48000,12000,184640,102805
48000,12000,184640,102805
48000,12000,184640,102805
48000,12000,184640,102805
48000,12000,184640,102805
48000,12000,184640,102805
48000,12000,184640,102805
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,115446,54957
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,152433,81302
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,148358,46342
48000,12000,107351,48429
48000,12000,107351,48429
48000,12000,107351,48429
48000,12000,107351,48429
48000,24000,123471,57463
48000,24000,123471,57463
48000,24000,123471,57463
48000,24000,123471,57463
48000,24000,123471,57463
48000,24000,123471,57463
48000,24000,123471,57463
48000,24000,123471,57463
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,115263,54660
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,149318,70993
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,172033,76384
48000,24000,170158,89517
48000,24000,170158,89517
48000,24000,170158,89517
48000,24000,170158,89517
48000,24000,170158,89517
48000,24000,170158,89517
48000,36000,179044,95965
48000,36000,179044,95965
48000,36000,179044,95965
48000,36000,179044,95965
48000,36000,179044,95965
48000,36000,179044,95965
48000,36000,86035,38052
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,281869,117859
48000,36000,91177,50888
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,117223,70358
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,98199,74600
48000,36000,181772,98767
48000,36000,181772,98767
48000,36000,181772,98767
48000,36000,181772,98767
48000,36000,181772,98767
48000,36000,181772,98767
48000,36000,181772,98767
48000,36000,181772,98767
48000,48000,95971,47961
48000,48000,95971,47961
48000,48000,95971,47961
48000,48000,95971,47961
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,87469,47963
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,91693,47896
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,102392,47950
48000,48000,175043,47967
48000,48000,175043,47967
48000,48000,175043,47967
48000,48000,175043,47967
48000,48000,175043,47967
48000,48000,175043,47967
48000,48000,175043,47967
48000,48000,175043,47967
48000,48000,175043,47967
48000,48000,175043,47967
48000,48000,175043,47967
48100,1,120693,72609
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,51236,3156
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,112392,64309
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,65621,17535
48100,1,92507,44428
48100,1,76339,28258
48100,1,76339,28258
48100,1,76339,28258
48100,1,76339,28258
48100,1,76339,28258
48100,1,76339,28258
48100,1,76339,28258
48100,1,76339,28258
48100,1,76339,28258
48100,1,76339,28258
48100,1,76339,28258
48100,1,66631,18547
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,249689,161574
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,193248,111170
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,207924,135620
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,158827,67298
48100,12025,135342,67428
48100,12025,135342,67428
48100,12025,135342,67428
48100,24050,90768,49567
48100,24050,90768,49567
48100,24050,90768,49567
48100,24050,90768,49567
48100,24050,90768,49567
48100,24050,90768,49567
48100,24050,90768,49567
48100,24050,90768,49567
48100,24050,90768,49567
48100,24050,180834,60660
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,124122,39262
48100,24050,240414,166209
48100,24050,240414,166209
48100,24050,240414,166209
48100,24050,240414,166209
48100,24050,240414,166209
48100,24050,240414,166209
48100,24050,240414,166209
48100,24050,240414,166209
48100,24050,115410,77568
48100,24050,115410,77568
48100,24050,115410,77568
48100,24050,115410,77568
48100,24050,115410,77568
48100,24050,115410,77568
48100,24050,115410,77568
48100,24050,115410,77568
48100,24050,115410,77568
48100,24050,128399,62336
48100,24050,128399,62336
48100,24050,128399,62336
48100,24050,128399,62336
48100,24050,128399,62336
48100,24050,128399,62336
48100,24050,128399,62336
48100,24050,128399,62336
48100,24050,128399,62336
48100,24050,128399,62336
48100,24050,128399,62336
48100,36075,87304,39660
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,149529,47663
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,116064,62897
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,139709,62033
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,126119,41894
48100,36075,151987,57733
48100,48100,134007,48088
48100,48100,134007,48088
48100,48100,134007,48088
48100,48100,134007,48088
48100,48100,134007,48088
48100,48100,134007,48088
48100,48100,134007,48088
48100,48100,134007,48088
48100,48100,134007,48088
48100,48100,134007,48088
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,140678,48086
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,89223,48097
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,86157,48090
48100,48100,69798,48033
48100,48100,69798,48033
48100,48100,69798,48033
48100,48100,69798,48033
48200,1,86087,37896
48200,1,86087,37896
48200,1,86087,37896
48200,1,86087,37896
48200,1,86087,37896
48200,1,86087,37896
48200,1,86087,37896
48200,1,86087,37896
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,59080,10900
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,128427,80162
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,70139,21955
48200,1,100431,52238
48200,1,100431,52238
48200,1,100431,52238
48200,1,100431,52238
48200,1,100431,52238
48200,1,100431,52238
48200,12050,181112,101660
48200,12050,181112,101660
48200,12050,181112,101660
48200,12050,181112,101660
48200,12050,181112,101660
48200,12050,181112,101660
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,125664,83632
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,133986,57376
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,243954,156814
48200,12050,130674,68190
48200,12050,130674,68190
48200,12050,130674,68190
48200,12050,130674,68190
48200,12050,130674,68190
48200,12050,130674,68190
48200,12050,130674,68190
48200,12050,130674,68190
48200,12050,130674,68190
48200,24100,105481,54388
48200,24100,105481,54388
48200,24100,105481,54388
48200,24100,105481,54388
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,98198,38936
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,121194,62191
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,223838,85856
48200,24100,183802,144294
